0_0000000000,0.000000,0.000000
1_1000000000,28.100000,62.108000
2_1100000000,59.973000,129.409000
3_1110000000,90.143000,188.208000
4_1111000000,134.452000,261.589000
4_1110000000,90.143000,188.208000
5_1110100000,140.803000,275.472000
5_1110000000,90.143000,188.208000
6_1110010000,135.742000,273.418000
6_1110000000,90.143000,188.208000
7_1110001000,133.112000,245.991000
7_1110000000,90.143000,188.208000
8_1110000100,136.822000,254.817000
8_1110000000,90.143000,188.208000
9_1110000010,114.228000,216.568000
9_1110000000,90.143000,188.208000
10_1110000001,115.600000,209.186000
10_1110000000,90.143000,188.208000
3_1100000000,59.973000,129.409000
4_1101000000,104.282000,209.788000
4_1100000000,59.973000,129.409000
5_1100100000,110.633000,222.094000
5_1100000000,59.973000,129.409000
6_1100010000,105.572000,213.950000
6_1100000000,59.973000,129.409000
7_1100001000,102.942000,190.650000
7_1100000000,59.973000,129.409000
2_1000000000,28.100000,62.108000
3_1010000000,58.270000,120.419000
4_1011000000,102.579000,199.755000
4_1010000000,58.270000,120.419000
3_1000000000,28.100000,62.108000
4_1001000000,72.409000,148.442000
5_1001100000,123.069000,243.366000
5_1001000000,72.409000,148.442000
6_1001010000,118.008000,240.908000
6_1001000000,72.409000,148.442000
7_1001001000,115.378000,217.612000
7_1001000000,72.409000,148.442000
4_1000000000,28.100000,62.108000
5_1000100000,78.760000,146.931000
6_1000110000,124.359000,233.777000
6_1000100000,78.760000,146.931000
5_1000000000,28.100000,62.108000
6_1000010000,73.699000,147.319000
6_1000000000,28.100000,62.108000
1_0000000000,0.000000,0.000000
2_0100000000,31.873000,70.082000
3_0110000000,62.043000,129.792000
4_0111000000,106.352000,201.395000
4_0110000000,62.043000,129.792000
5_0110100000,112.703000,220.374000
5_0110000000,62.043000,129.792000
6_0110010000,107.642000,207.230000
6_0110000000,62.043000,129.792000
7_0110001000,105.012000,189.326000
7_0110000000,62.043000,129.792000
3_0100000000,31.873000,70.082000
4_0101000000,76.182000,148.683000
4_0100000000,31.873000,70.082000
5_0100100000,82.533000,166.085000
6_0100110000,128.132000,244.489000
6_0100100000,82.533000,166.085000
7_0100101000,125.502000,221.208000
7_0100100000,82.533000,166.085000
5_0100000000,31.873000,70.082000
6_0100010000,77.472000,146.851000
6_0100000000,31.873000,70.082000
2_0000000000,0.000000,0.000000
3_0010000000,30.170000,59.222000
4_0011000000,74.479000,136.780000
4_0010000000,30.170000,59.222000
5_0010100000,80.830000,141.942000
5_0010000000,30.170000,59.222000
6_0010010000,75.769000,137.330000
6_0010000000,30.170000,59.222000
3_0000000000,0.000000,0.000000
4_0001000000,44.309000,84.556000
5_0001100000,94.969000,182.798000
6_0001110000,140.568000,269.127000
6_0001100000,94.969000,182.798000
5_0001000000,44.309000,84.556000
6_0001010000,89.908000,169.250000
6_0001000000,44.309000,84.556000
4_0000000000,0.000000,0.000000
5_0000100000,50.660000,88.141000
6_0000110000,96.259000,167.215000
6_0000100000,50.660000,88.141000
5_0000000000,0.000000,0.000000
