0_0000000000,0.000000,0.000000
1_1000000000,24.721000,54.310000
2_1100000000,66.737000,137.563000
3_1110000000,105.590000,208.534000
3_1100000000,66.737000,137.563000
4_1101000000,98.076000,196.025000
4_1100000000,66.737000,137.563000
5_1100100000,95.500000,192.781000
6_1100110000,131.640000,261.856000
6_1100100000,95.500000,192.781000
5_1100000000,66.737000,137.563000
6_1100010000,102.877000,210.483000
6_1100000000,66.737000,137.563000
2_1000000000,24.721000,54.310000
3_1010000000,63.574000,133.391000
4_1011000000,94.913000,194.566000
5_1011100000,123.676000,247.023000
5_1011000000,94.913000,194.566000
6_1011010000,131.053000,259.041000
6_1011000000,94.913000,194.566000
4_1010000000,63.574000,133.391000
5_1010100000,92.337000,192.196000
6_1010110000,128.477000,248.387000
6_1010100000,92.337000,192.196000
7_1010101000,123.616000,216.632000
7_1010100000,92.337000,192.196000
8_1010100100,130.932000,249.621000
8_1010100000,92.337000,192.196000
9_1010100010,135.417000,227.359000
9_1010100000,92.337000,192.196000
10_1010100001,128.332000,208.910000
10_1010100000,92.337000,192.196000
5_1010000000,63.574000,133.391000
6_1010010000,99.714000,193.427000
6_1010000000,63.574000,133.391000
3_1000000000,24.721000,54.310000
4_1001000000,56.060000,111.521000
5_1001100000,84.823000,162.653000
5_1001000000,56.060000,111.521000
4_1000000000,24.721000,54.310000
5_1000100000,53.484000,111.790000
6_1000110000,89.624000,173.675000
6_1000100000,53.484000,111.790000
5_1000000000,24.721000,54.310000
1_0000000000,0.000000,0.000000
2_0100000000,42.016000,91.960000
3_0110000000,80.869000,163.846000
4_0111000000,112.208000,225.693000
4_0110000000,80.869000,163.846000
3_0100000000,42.016000,91.960000
4_0101000000,73.355000,149.843000
4_0100000000,42.016000,91.960000
5_0100100000,70.779000,141.544000
6_0100110000,106.919000,206.821000
6_0100100000,70.779000,141.544000
5_0100000000,42.016000,91.960000
2_0000000000,0.000000,0.000000
3_0010000000,38.853000,79.996000
4_0011000000,70.192000,140.592000
5_0011100000,98.955000,187.415000
6_0011110000,135.095000,244.247000
6_0011100000,98.955000,187.415000
5_0011000000,70.192000,140.592000
6_0011010000,106.332000,201.269000
6_0011000000,70.192000,140.592000
4_0010000000,38.853000,79.996000
5_0010100000,67.616000,133.167000
5_0010000000,38.853000,79.996000
3_0000000000,0.000000,0.000000
4_0001000000,31.339000,56.632000
5_0001100000,60.102000,102.130000
5_0001000000,31.339000,56.632000
4_0000000000,0.000000,0.000000
5_0000100000,28.763000,51.846000
5_0000000000,0.000000,0.000000
