0_0000000000,0.000000,0.000000
1_1000000000,22.287000,42.800000
2_1100000000,49.710000,88.292000
3_1110000000,87.427000,154.342000
4_1111000000,112.444000,199.868000
4_1110000000,87.427000,154.342000
5_1110100000,129.071000,216.971000
5_1110000000,87.427000,154.342000
6_1110010000,117.623000,202.125000
6_1110000000,87.427000,154.342000
7_1110001000,123.882000,191.695000
7_1110000000,87.427000,154.342000
8_1110000100,108.649000,183.917000
8_1110000000,87.427000,154.342000
9_1110000010,112.909000,186.578000
9_1110000000,87.427000,154.342000
10_1110000001,125.627000,200.121000
10_1110000000,87.427000,154.342000
3_1100000000,49.710000,88.292000
4_1101000000,74.727000,136.011000
5_1101100000,116.371000,195.285000
5_1101000000,74.727000,136.011000
6_1101010000,104.923000,185.134000
6_1101000000,74.727000,136.011000
7_1101001000,111.182000,169.151000
7_1101000000,74.727000,136.011000
8_1101000100,95.949000,165.744000
9_1101000110,121.431000,196.162000
9_1101000100,95.949000,165.744000
10_1101000101,134.149000,208.815000
10_1101000100,95.949000,165.744000
8_1101000000,74.727000,136.011000
9_1101000010,100.209000,164.402000
9_1101000000,74.727000,136.011000
4_1100000000,49.710000,88.292000
5_1100100000,91.354000,149.257000
5_1100000000,49.710000,88.292000
6_1100010000,79.906000,131.596000
6_1100000000,49.710000,88.292000
2_1000000000,22.287000,42.800000
3_1010000000,60.004000,108.771000
4_1011000000,85.021000,151.332000
4_1010000000,60.004000,108.771000
3_1000000000,22.287000,42.800000
4_1001000000,47.304000,87.554000
5_1001100000,88.948000,146.078000
5_1001000000,47.304000,87.554000
6_1001010000,77.500000,132.451000
6_1001000000,47.304000,87.554000
4_1000000000,22.287000,42.800000
5_1000100000,63.931000,103.015000
6_1000110000,94.127000,142.997000
6_1000100000,63.931000,103.015000
5_1000000000,22.287000,42.800000
6_1000010000,52.483000,81.878000
6_1000000000,22.287000,42.800000
7_1000001000,58.742000,84.690000
7_1000000000,22.287000,42.800000
1_0000000000,0.000000,0.000000
2_0100000000,27.423000,46.695000
3_0110000000,65.140000,107.976000
4_0111000000,90.157000,148.385000
4_0110000000,65.140000,107.976000
3_0100000000,27.423000,46.695000
4_0101000000,52.440000,89.297000
5_0101100000,94.084000,152.557000
5_0101000000,52.440000,89.297000
6_0101010000,82.636000,138.567000
6_0101000000,52.440000,89.297000
4_0100000000,27.423000,46.695000
5_0100100000,69.067000,111.646000
6_0100110000,99.263000,156.001000
6_0100100000,69.067000,111.646000
5_0100000000,27.423000,46.695000
6_0100010000,57.619000,90.146000
6_0100000000,27.423000,46.695000
7_0100001000,63.878000,79.462000
7_0100000000,27.423000,46.695000
2_0000000000,0.000000,0.000000
3_0010000000,37.717000,61.202000
4_0011000000,62.734000,98.646000
4_0010000000,37.717000,61.202000
3_0000000000,0.000000,0.000000
4_0001000000,25.017000,39.637000
5_0001100000,66.661000,102.147000
6_0001110000,96.857000,148.095000
6_0001100000,66.661000,102.147000
5_0001000000,25.017000,39.637000
6_0001010000,55.213000,84.681000
6_0001000000,25.017000,39.637000
4_0000000000,0.000000,0.000000
5_0000100000,41.644000,64.201000
6_0000110000,71.840000,104.330000
6_0000100000,41.644000,64.201000
7_0000101000,78.099000,96.174000
7_0000100000,41.644000,64.201000
8_0000100100,62.866000,82.242000
8_0000100000,41.644000,64.201000
5_0000000000,0.000000,0.000000
6_0000010000,30.196000,39.225000
6_0000000000,0.000000,0.000000
