0_0000000000,0.000000,0.000000
1_1000000000,49.617000,106.097000
2_1100000000,71.000000,152.697000
3_1110000000,112.722000,231.250000
3_1100000000,71.000000,152.697000
4_1101000000,100.927000,215.080000
4_1100000000,71.000000,152.697000
5_1100100000,107.261000,215.455000
5_1100000000,71.000000,152.697000
6_1100010000,93.943000,191.178000
7_1100011000,120.532000,229.396000
7_1100010000,93.943000,191.178000
6_1100000000,71.000000,152.697000
7_1100001000,97.589000,187.137000
7_1100000000,71.000000,152.697000
2_1000000000,49.617000,106.097000
3_1010000000,91.339000,177.459000
3_1000000000,49.617000,106.097000
4_1001000000,79.544000,170.929000
5_1001100000,115.805000,227.641000
5_1001000000,79.544000,170.929000
6_1001010000,102.487000,215.225000
6_1001000000,79.544000,170.929000
7_1001001000,106.133000,211.784000
7_1001000000,79.544000,170.929000
4_1000000000,49.617000,106.097000
5_1000100000,85.878000,169.123000
6_1000110000,108.821000,202.056000
6_1000100000,85.878000,169.123000
5_1000000000,49.617000,106.097000
6_1000010000,72.560000,144.746000
7_1000011000,99.149000,188.008000
7_1000010000,72.560000,144.746000
6_1000000000,49.617000,106.097000
1_0000000000,0.000000,0.000000
2_0100000000,21.383000,44.455000
3_0110000000,63.105000,133.107000
4_0111000000,93.032000,195.238000
5_0111100000,129.293000,265.038000
5_0111000000,93.032000,195.238000
6_0111010000,115.975000,247.798000
6_0111000000,93.032000,195.238000
7_0111001000,119.621000,238.024000
7_0111000000,93.032000,195.238000
8_0111000100,132.948000,249.478000
8_0111000000,93.032000,195.238000
9_0111000010,114.462000,212.167000
9_0111000000,93.032000,195.238000
10_0111000001,120.203000,217.297000
10_0111000000,93.032000,195.238000
4_0110000000,63.105000,133.107000
5_0110100000,99.366000,209.221000
6_0110110000,122.309000,250.418000
6_0110100000,99.366000,209.221000
7_0110101000,125.955000,250.961000
7_0110100000,99.366000,209.221000
5_0110000000,63.105000,133.107000
6_0110010000,86.048000,180.020000
6_0110000000,63.105000,133.107000
3_0100000000,21.383000,44.455000
4_0101000000,51.310000,98.942000
5_0101100000,87.571000,159.466000
5_0101000000,51.310000,98.942000
4_0100000000,21.383000,44.455000
5_0100100000,57.644000,111.293000
5_0100000000,21.383000,44.455000
2_0000000000,0.000000,0.000000
3_0010000000,41.722000,81.461000
4_0011000000,71.649000,146.041000
4_0010000000,41.722000,81.461000
5_0010100000,77.983000,157.843000
6_0010110000,100.926000,199.208000
6_0010100000,77.983000,157.843000
5_0010000000,41.722000,81.461000
3_0000000000,0.000000,0.000000
4_0001000000,29.927000,56.936000
5_0001100000,66.188000,117.728000
5_0001000000,29.927000,56.936000
4_0000000000,0.000000,0.000000
5_0000100000,36.261000,67.106000
5_0000000000,0.000000,0.000000
