0_0000000000,0.000000,0.000000
1_1000000000,24.030000,51.404000
2_1100000000,47.171000,88.145000
3_1110000000,77.351000,146.911000
4_1111000000,100.871000,183.515000
4_1110000000,77.351000,146.911000
5_1110100000,109.800000,196.659000
5_1110000000,77.351000,146.911000
6_1110010000,106.963000,190.696000
6_1110000000,77.351000,146.911000
7_1110001000,111.491000,163.231000
7_1110000000,77.351000,146.911000
8_1110000100,103.175000,173.295000
8_1110000000,77.351000,146.911000
9_1110000010,99.514000,165.057000
10_1110000011,128.038000,176.732000
10_1110000010,99.514000,165.057000
9_1110000000,77.351000,146.911000
3_1100000000,47.171000,88.145000
4_1101000000,70.691000,119.599000
4_1100000000,47.171000,88.145000
5_1100100000,79.620000,143.197000
6_1100110000,109.232000,187.540000
6_1100100000,79.620000,143.197000
5_1100000000,47.171000,88.145000
2_1000000000,24.030000,51.404000
3_1010000000,54.210000,103.601000
4_1011000000,77.730000,144.613000
5_1011100000,110.179000,198.904000
5_1011000000,77.730000,144.613000
6_1011010000,107.342000,187.421000
6_1011000000,77.730000,144.613000
4_1010000000,54.210000,103.601000
5_1010100000,86.659000,152.239000
6_1010110000,116.271000,201.350000
6_1010100000,86.659000,152.239000
5_1010000000,54.210000,103.601000
6_1010010000,83.822000,151.702000
6_1010000000,54.210000,103.601000
3_1000000000,24.030000,51.404000
4_1001000000,47.550000,87.266000
5_1001100000,79.999000,146.861000
6_1001110000,109.611000,190.227000
6_1001100000,79.999000,146.861000
5_1001000000,47.550000,87.266000
4_1000000000,24.030000,51.404000
5_1000100000,56.479000,105.346000
6_1000110000,86.091000,154.005000
6_1000100000,56.479000,105.346000
5_1000000000,24.030000,51.404000
1_0000000000,0.000000,0.000000
2_0100000000,23.141000,40.369000
3_0110000000,53.321000,96.870000
4_0111000000,76.841000,134.913000
4_0110000000,53.321000,96.870000
5_0110100000,85.770000,139.269000
6_0110110000,115.382000,177.841000
6_0110100000,85.770000,139.269000
5_0110000000,53.321000,96.870000
3_0100000000,23.141000,40.369000
4_0101000000,46.661000,73.262000
5_0101100000,79.110000,126.618000
5_0101000000,46.661000,73.262000
4_0100000000,23.141000,40.369000
5_0100100000,55.590000,88.072000
5_0100000000,23.141000,40.369000
2_0000000000,0.000000,0.000000
3_0010000000,30.180000,49.932000
4_0011000000,53.700000,92.383000
5_0011100000,86.149000,139.325000
6_0011110000,115.761000,176.920000
6_0011100000,86.149000,139.325000
5_0011000000,53.700000,92.383000
4_0010000000,30.180000,49.932000
5_0010100000,62.629000,91.221000
5_0010000000,30.180000,49.932000
3_0000000000,0.000000,0.000000
4_0001000000,23.520000,37.301000
4_0000000000,0.000000,0.000000
5_0000100000,32.449000,46.593000
5_0000000000,0.000000,0.000000
