0_0000000000,0.000000,0.000000
1_1000000000,33.954000,74.487000
2_1100000000,66.874000,132.226000
3_1110000000,117.599000,218.514000
3_1100000000,66.874000,132.226000
4_1101000000,106.854000,204.843000
4_1100000000,66.874000,132.226000
5_1100100000,108.886000,203.338000
5_1100000000,66.874000,132.226000
6_1100010000,90.605000,160.845000
7_1100011000,121.099000,208.836000
7_1100010000,90.605000,160.845000
8_1100010100,136.305000,223.336000
8_1100010000,90.605000,160.845000
9_1100010010,129.349000,226.086000
9_1100010000,90.605000,160.845000
10_1100010001,117.013000,198.297000
10_1100010000,90.605000,160.845000
6_1100000000,66.874000,132.226000
7_1100001000,97.368000,183.649000
7_1100000000,66.874000,132.226000
2_1000000000,33.954000,74.487000
3_1010000000,84.679000,165.685000
4_1011000000,124.659000,242.066000
4_1010000000,84.679000,165.685000
5_1010100000,126.691000,238.905000
5_1010000000,84.679000,165.685000
6_1010010000,108.410000,201.915000
6_1010000000,84.679000,165.685000
3_1000000000,33.954000,74.487000
4_1001000000,73.934000,148.755000
5_1001100000,115.946000,216.918000
5_1001000000,73.934000,148.755000
6_1001010000,97.665000,178.111000
6_1001000000,73.934000,148.755000
4_1000000000,33.954000,74.487000
5_1000100000,75.966000,148.229000
6_1000110000,99.697000,185.363000
6_1000100000,75.966000,148.229000
5_1000000000,33.954000,74.487000
6_1000010000,57.685000,107.370000
7_1000011000,88.179000,148.074000
7_1000010000,57.685000,107.370000
6_1000000000,33.954000,74.487000
7_1000001000,64.448000,118.623000
7_1000000000,33.954000,74.487000
8_1000000100,79.654000,138.794000
8_1000000000,33.954000,74.487000
9_1000000010,72.698000,126.618000
9_1000000000,33.954000,74.487000
1_0000000000,0.000000,0.000000
2_0100000000,32.920000,62.152000
2_0000000000,0.000000,0.000000
3_0010000000,50.725000,93.390000
4_0011000000,90.705000,168.057000
4_0010000000,50.725000,93.390000
5_0010100000,92.737000,166.638000
6_0010110000,116.468000,211.428000
6_0010100000,92.737000,166.638000
5_0010000000,50.725000,93.390000
6_0010010000,74.456000,133.929000
6_0010000000,50.725000,93.390000
3_0000000000,0.000000,0.000000
4_0001000000,39.980000,72.554000
5_0001100000,81.992000,140.745000
6_0001110000,105.723000,178.661000
6_0001100000,81.992000,140.745000
5_0001000000,39.980000,72.554000
6_0001010000,63.711000,106.219000
6_0001000000,39.980000,72.554000
4_0000000000,0.000000,0.000000
5_0000100000,42.012000,73.770000
6_0000110000,65.743000,115.213000
6_0000100000,42.012000,73.770000
5_0000000000,0.000000,0.000000
6_0000010000,23.731000,37.192000
7_0000011000,54.225000,77.815000
7_0000010000,23.731000,37.192000
6_0000000000,0.000000,0.000000
7_0000001000,30.494000,44.055000
7_0000000000,0.000000,0.000000
8_0000000100,45.700000,65.835000
8_0000000000,0.000000,0.000000
