0_0000000000,0.000000,0.000000
1_1000000000,49.814000,103.905000
2_1100000000,89.956000,175.048000
3_1110000000,134.188000,256.048000
3_1100000000,89.956000,175.048000
4_1101000000,138.101000,275.908000
4_1100000000,89.956000,175.048000
5_1100100000,119.967000,232.781000
5_1100000000,89.956000,175.048000
6_1100010000,136.164000,236.753000
6_1100000000,89.956000,175.048000
7_1100001000,123.458000,212.141000
7_1100000000,89.956000,175.048000
8_1100000100,118.447000,212.659000
8_1100000000,89.956000,175.048000
9_1100000010,127.420000,209.737000
9_1100000000,89.956000,175.048000
10_1100000001,115.836000,201.527000
10_1100000000,89.956000,175.048000
2_1000000000,49.814000,103.905000
3_1010000000,94.046000,181.274000
4_1011000000,142.191000,279.984000
4_1010000000,94.046000,181.274000
5_1010100000,124.057000,243.027000
5_1010000000,94.046000,181.274000
6_1010010000,140.254000,242.596000
6_1010000000,94.046000,181.274000
7_1010001000,127.548000,217.098000
7_1010000000,94.046000,181.274000
8_1010000100,122.537000,218.030000
8_1010000000,94.046000,181.274000
9_1010000010,131.510000,208.576000
9_1010000000,94.046000,181.274000
10_1010000001,119.926000,209.091000
10_1010000000,94.046000,181.274000
3_1000000000,49.814000,103.905000
4_1001000000,97.959000,197.590000
5_1001100000,127.970000,257.219000
5_1001000000,97.959000,197.590000
6_1001010000,144.167000,275.209000
6_1001000000,97.959000,197.590000
7_1001001000,131.461000,233.540000
7_1001000000,97.959000,197.590000
8_1001000100,126.450000,225.749000
8_1001000000,97.959000,197.590000
9_1001000010,135.423000,228.295000
9_1001000000,97.959000,197.590000
10_1001000001,123.839000,216.316000
10_1001000000,97.959000,197.590000
4_1000000000,49.814000,103.905000
5_1000100000,79.825000,155.706000
5_1000000000,49.814000,103.905000
6_1000010000,96.022000,171.955000
6_1000000000,49.814000,103.905000
1_0000000000,0.000000,0.000000
2_0100000000,40.142000,78.646000
3_0110000000,84.374000,168.516000
4_0111000000,132.519000,273.100000
4_0110000000,84.374000,168.516000
5_0110100000,114.385000,236.240000
5_0110000000,84.374000,168.516000
6_0110010000,130.582000,231.500000
6_0110000000,84.374000,168.516000
3_0100000000,40.142000,78.646000
4_0101000000,88.287000,178.205000
5_0101100000,118.298000,243.805000
5_0101000000,88.287000,178.205000
6_0101010000,134.495000,257.486000
6_0101000000,88.287000,178.205000
4_0100000000,40.142000,78.646000
5_0100100000,70.153000,136.418000
5_0100000000,40.142000,78.646000
2_0000000000,0.000000,0.000000
3_0010000000,44.232000,86.239000
4_0011000000,92.377000,183.648000
5_0011100000,122.388000,253.268000
5_0011000000,92.377000,183.648000
6_0011010000,138.585000,262.546000
6_0011000000,92.377000,183.648000
4_0010000000,44.232000,86.239000
5_0010100000,74.243000,148.031000
5_0010000000,44.232000,86.239000
3_0000000000,0.000000,0.000000
4_0001000000,48.145000,92.384000
5_0001100000,78.156000,152.052000
5_0001000000,48.145000,92.384000
4_0000000000,0.000000,0.000000
5_0000100000,30.011000,51.840000
5_0000000000,0.000000,0.000000
